Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price Range
345000,490,52,2,1,0,1,1,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5252904,-46.6032356,high
446000,530,59,3,2,1,1,0,0,0,0,Belem/Sao Paulo,sale,apartment,-23.544698,-46.6021147,v_high
1250000,674,126,3,2,1,2,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5389349,-46.5905595,v_high
661000,400,95,3,2,1,2,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5274694,-46.605183,v_high
440000,540,71,2,1,0,1,0,0,0,0,Belem/Sao Paulo,sale,apartment,-23.5411242,-46.5850322,v_high
730000,880,107,3,2,1,2,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5387673,-46.5947063,v_high
330000,460,49,2,1,0,1,0,1,0,0,Belem/Sao Paulo,sale,apartment,-23.5459903,-46.5952403,high
415000,500,59,2,2,1,1,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5381638,-46.5915058,v_high
470000,610,86,3,1,0,1,0,0,0,0,Belem/Sao Paulo,sale,apartment,-23.5424615,-46.5932923,v_high
1250000,1100,134,3,2,1,2,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5399657,-46.5920902,v_high
1100000,841,150,3,2,1,2,0,0,1,0,Belem/Sao Paulo,sale,apartment,0.0,0.0,v_high
498000,480,68,2,2,1,1,1,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5413546,-46.5864398,v_high
333000,0,45,2,1,0,1,0,0,0,0,Belem/Sao Paulo,sale,apartment,-23.544698,-46.6021147,high
400000,743,63,2,1,0,1,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5400232,-46.5868981,v_high
560000,410,71,3,2,1,1,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5381638,-46.5915058,v_high
360000,290,59,3,2,1,1,0,0,1,0,Belem/Sao Paulo,sale,apartment,-23.5447321,-46.6022579,high
385000,390,65,3,2,1,1,0,0,1,0,Belem/Sao Paulo,sale,apartment,0.0,0.0,v_high
260000,300,50,2,1,0,1,0,1,1,0,Cangaiba/Sao Paulo,sale,apartment,0.0,0.0,high
271900,300,54,2,2,1,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5126134,-46.5340902,high
295000,350,51,2,2,1,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.4985587,-46.5129563,high
240000,350,56,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5112231,-46.5296525,high
280000,500,52,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5082648,-46.5264287,high
270000,550,100,3,2,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5081551,-46.5336888,high
199900,200,46,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4980988,-46.5284891,high
215000,500,40,1,1,0,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5108174,-46.5357389,high
290000,620,52,2,1,0,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5107857,-46.5359442,high
195000,320,43,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5048231,-46.5129646,high
199900,200,46,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4984281,-46.5290226,high
199900,200,46,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4984281,-46.5290226,high
240000,380,54,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.510831,-46.529458,high
310000,485,55,2,1,0,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.51105,-46.5427498,high
350000,420,49,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5004511,-46.523592,high
159900,100,30,1,1,0,0,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5062693,-46.5198337,high
525000,700,125,3,3,1,2,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5089503,-46.5414828,v_high
370000,580,90,3,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5084233,-46.5302466,v_high
240000,324,55,2,1,0,2,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4967209,-46.5111441,high
300000,650,59,2,1,0,1,1,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.499806,-46.5227781,high
190000,550,50,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5127221,-46.5469747,high
270000,400,49,2,1,0,1,1,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5084397,-46.5307786,high
240000,0,57,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4961135,-46.5107029,high
270000,410,54,2,1,0,1,0,1,0,0,Cangaiba/Sao Paulo,sale,apartment,0.0,0.0,high
215000,490,50,2,1,0,0,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4985587,-46.5129563,high
590000,830,125,3,2,1,2,1,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5089503,-46.5414828,v_high
330000,0,62,3,2,1,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5280458,-46.5784246,high
295000,415,68,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5084233,-46.5302466,high
300000,450,49,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5084397,-46.5307786,high
295000,350,52,2,1,0,1,0,1,1,0,Cangaiba/Sao Paulo,sale,apartment,0.0,0.0,high
240000,330,50,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.5032842,-46.5107003,high
245000,257,57,2,1,0,1,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,-23.4961135,-46.5107029,high
200000,0,38,1,1,0,1,0,0,1,0,Cangaiba/Sao Paulo,sale,apartment,-23.5109823,-46.5426667,high
149000,50,30,1,1,0,0,0,0,0,0,Cangaiba/Sao Paulo,sale,apartment,0.0,0.0,high
229000,165,45,2,1,0,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5600887,-46.5165111,high
229900,165,46,2,1,0,1,1,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5659555,-46.5154051,high
664000,0,103,4,2,1,2,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5502908,-46.5284477,v_high
220000,450,50,2,1,0,1,0,0,0,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,high
290000,420,60,3,1,0,1,0,1,0,0,Carrao/Sao Paulo,sale,apartment,-23.5540858,-46.5236624,high
890000,1000,125,2,3,2,2,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5442291,-46.541322,v_high
310000,355,48,2,1,0,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5411552,-46.5455003,high
320000,660,60,3,1,0,1,0,1,1,0,Carrao/Sao Paulo,sale,apartment,-23.5496918,-46.53777,high
285000,375,49,2,1,0,1,1,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5415625,-46.5453021,high
390000,730,70,3,2,1,2,0,0,1,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,v_high
275000,290,48,2,1,0,1,0,1,1,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,high
330000,405,54,2,1,0,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5419093,-46.5582961,high
600000,735,76,3,1,0,2,1,0,1,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,v_high
340000,500,52,2,1,0,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5449483,-46.5469197,high
702052,1030,103,3,2,1,2,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5505184,-46.5303988,v_high
1100000,1300,160,4,5,2,3,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5524108,-46.5541843,v_high
530000,0,86,3,2,1,1,0,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.5440316,-46.5489912,v_high
410000,400,61,2,2,1,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5449746,-46.5457664,v_high
380000,550,67,3,2,1,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5383222,-46.5490223,v_high
430000,600,68,3,1,0,1,1,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.5542341,-46.5465482,v_high
450000,599,72,2,2,1,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,v_high
470000,700,72,3,2,1,1,1,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5431749,-46.5393035,v_high
640000,500,69,2,2,1,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5509737,-46.5301263,v_high
395000,490,64,2,2,1,1,1,1,1,0,Carrao/Sao Paulo,sale,apartment,-23.5544692,-46.5453318,v_high
275000,0,70,2,1,0,0,0,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.5430849,-46.539059,high
320000,720,47,2,1,0,1,0,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.5487879,-46.5293303,high
700000,1400,102,2,2,1,3,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5551933,-46.5539453,v_high
740000,800,90,3,2,1,2,0,0,1,0,Carrao/Sao Paulo,sale,apartment,-23.5503539,-46.5417922,v_high
270000,320,54,2,1,0,1,0,0,0,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,high
490000,600,61,2,2,1,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,v_high
289000,0,48,2,1,0,1,0,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.5519846,-46.5220978,high
380000,520,61,2,1,0,1,0,0,1,0,Carrao/Sao Paulo,sale,apartment,0.0,0.0,v_high
1150000,890,125,3,4,3,2,0,1,1,0,Carrao/Sao Paulo,sale,apartment,-23.5510112,-46.5433765,v_high
395000,550,58,2,1,0,1,0,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.5526007,-46.5435078,v_high
900000,0,125,3,2,1,2,0,0,0,0,Carrao/Sao Paulo,sale,apartment,-23.549214,-46.5397515,v_high
150000,430,47,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5629465,-46.4784577,high
195000,304,50,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5712371,-46.5022746,high
200000,346,48,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.562195,-46.4794248,high
237000,400,55,2,2,1,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.564424,-46.4770299,high
224000,298,50,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
244900,0,50,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.562195,-46.4794248,high
230000,350,55,3,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
230000,280,48,2,1,0,1,0,1,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5630182,-46.478423,high
260000,300,47,2,1,0,1,1,0,1,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5679969,-46.4807081,high
179000,250,49,2,1,0,1,1,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5640889,-46.4773925,high
111181,0,39,2,1,0,0,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5640889,-46.4773925,high
200000,270,52,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
202000,400,47,2,1,0,1,0,1,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
200000,290,48,2,1,0,1,1,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
320000,0,62,3,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5631160736,-46.478313446,high
249000,200,49,2,1,0,1,0,1,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5623323,-46.4795345,high
295000,344,96,3,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
191000,291,54,3,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
159000,0,35,2,1,0,0,1,0,0,1,Cidade Lider/Sao Paulo,sale,apartment,-23.5053909,-46.6227832,high
240000,300,52,2,1,0,1,0,1,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
270000,0,76,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
200000,390,50,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
240000,300,48,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
230000,410,50,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
190000,495,53,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.6155984,-46.4158008,high
230000,0,48,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5622109,-46.479715,high
275000,399,56,2,1,0,1,0,0,1,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5647775,-46.4767806,high
250000,410,50,2,1,0,1,0,0,1,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
140000,70,45,2,1,0,1,1,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.554353,-46.4871757,high
222000,280,50,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5625769,-46.4787683,high
212000,220,60,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5640889,-46.4773925,high
300000,360,65,3,1,0,1,0,0,1,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
228000,338,53,2,2,1,1,0,1,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
280000,480,54,2,1,0,1,1,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
290000,434,62,3,1,0,1,1,1,1,0,Cidade Lider/Sao Paulo,sale,apartment,0.0,0.0,high
160000,220,55,3,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5677951,-46.4793469,high
300000,492,98,2,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5749555,-46.5020497,high
225000,200,49,2,2,1,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-23.5623323,-46.4795345,high
330000,400,70,3,1,0,1,0,0,0,0,Cidade Lider/Sao Paulo,sale,apartment,-26.9225709,-49.0606445,high
125000,85,46,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.583797,-46.4119936,high
139900,180,35,2,1,0,0,1,0,0,1,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
150000,138,51,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5896015,-46.4113423,high
110000,0,42,1,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5939161,-46.3932606,high
122000,0,56,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.6023122,-46.404238,high
47481,0,47,2,1,0,0,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
139900,180,35,2,1,0,0,1,0,0,1,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
135000,0,45,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5664716,-46.4014132,high
140000,150,45,2,1,0,1,1,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5930031,-46.395559,high
128000,120,52,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.6068821,-46.4025311,high
74481,0,44,2,1,0,0,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.6006466,-46.4013901,high
108847,0,41,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.6081264,-46.3994184,high
139900,180,35,2,1,0,1,1,0,0,1,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
125000,86,46,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.6064193,-46.4014192,high
85000,110,39,1,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
110000,138,52,2,1,0,0,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
110000,0,42,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5983753,-46.3994558,high
164900,180,36,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5819205,-46.4152434,high
125000,255,50,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5944595,-46.4063596,high
91945,0,42,2,1,0,0,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,-23.5931557,-46.4004654,high
138000,150,47,2,1,0,2,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
170000,200,54,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
100000,60,48,2,1,0,0,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
84000,0,49,2,1,0,1,0,1,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
120000,90,51,2,1,0,1,0,0,0,0,Cidade Tiradentes/Sao Paulo,sale,apartment,0.0,0.0,high
250000,400,48,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,0.0,0.0,high
229000,200,60,2,1,0,0,1,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4892942,-46.4844544,high
234000,250,60,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.486916,-46.482906,high
261500,250,60,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.486916,-46.482906,high
230000,330,55,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4971666,-46.4853784,high
255000,320,50,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4865289,-46.4698825,high
229000,250,63,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.486916,-46.482906,high
230000,0,54,2,1,0,1,1,1,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5030317,-46.4739449,high
371000,0,67,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5010245,-46.4745325,v_high
300000,0,65,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5010245,-46.4745325,high
150000,0,54,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4849994,-46.4940941,high
295000,0,64,3,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5035541,-46.4800686,high
260000,0,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.491087,-46.4712856,high
275600,0,60,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4868519,-46.4698392,high
239000,0,45,2,1,0,0,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4836472,-46.4906832,high
295000,0,62,3,2,1,1,1,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5026127,-46.4765989,high
270000,450,50,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,0.0,0.0,high
250000,0,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5027087,-46.4738601,high
275000,0,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4898662,-46.4988824,high
215000,0,60,2,1,0,1,1,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5013654,-46.4741325,high
240000,0,50,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5070215,-46.4737943,high
245000,490,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4937282,-46.4702917,high
350000,600,66,2,1,0,1,0,1,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5010245,-46.4745325,high
224000,0,56,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4944316,-46.500145,high
85000,0,40,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4824667,-46.4719053,high
240000,0,47,1,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,0.0,0.0,high
360000,530,63,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5010245,-46.4745325,high
250000,0,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4868405,-46.4698222,high
260000,0,50,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5011742,-46.4722991,high
180000,150,50,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,0.0,0.0,high
290000,480,62,3,2,1,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5026127,-46.4765989,high
180000,0,44,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4889873,-46.4925761,high
260000,300,44,2,1,0,1,1,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.483649,-46.4907096,high
318000,0,67,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5010245,-46.4745325,high
250000,0,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.491087,-46.4712856,high
280000,350,64,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5030122,-46.47472,high
210000,0,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4949723,-46.475539,high
169900,150,41,2,1,0,0,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,0.0,0.0,high
215000,0,49,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5070215,-46.4737943,high
291000,0,56,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4862563,-46.4847472,high
220900,0,42,2,1,0,1,0,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4899166,-46.4721632,high
250000,0,49,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.491087,-46.4712856,high
260000,0,48,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.512543,-46.4770985,high
240000,0,46,2,1,0,1,1,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5070223,-46.4738131,high
229000,352,43,2,1,0,1,0,0,1,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.4912078,-46.4696972,high
290000,0,50,2,1,0,1,1,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,-23.5505517,-46.6332925,high
169900,150,40,2,1,0,0,1,0,0,0,Ermelino Matarazzo/Sao Paulo,sale,apartment,0.0,0.0,high
140000,0,53,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
170000,0,44,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5296705,-46.4094541,high
200000,260,47,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
138000,200,47,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5643136,-46.4099069,high
210000,260,47,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5513621,-46.4090094,high
146900,0,44,2,1,0,1,1,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5337654,-46.4084379,high
152000,179,44,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5766073,-46.409769,high
130000,200,46,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-26.9225117,-49.0607072,high
190000,353,46,2,1,0,1,0,0,1,0,Guaianazes/Sao Paulo,sale,apartment,-23.5500184,-46.4118508,high
168000,180,52,3,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5345803,-46.4091729,high
159000,0,45,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.554192,-46.4060958,high
215000,150,48,2,1,0,1,0,0,1,0,Guaianazes/Sao Paulo,sale,apartment,-23.5576493,-46.4236034,high
197000,290,42,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5282636,-46.397092,high
155000,180,50,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5325886,-46.4073185,high
187000,150,38,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-26.9225709,-49.0606445,high
129000,175,48,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
139900,100,45,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
155000,259,46,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5345216,-46.4091637,high
205000,300,44,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5599126,-46.4252665,high
200000,520,57,3,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5479242,-46.4120411,high
165000,105,48,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5277331,-46.4287509,high
170000,170,45,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5331102,-46.4083052,high
170000,295,39,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5252155,-46.3984831,high
148294,179,54,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5520411,-46.4066782,high
150000,295,45,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5252155,-46.3984831,high
136990,0,33,1,1,0,0,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
180000,270,67,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
145000,220,53,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,0.0,0.0,high
160000,0,44,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.554192,-46.4060958,high
193000,280,49,2,1,0,1,0,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5264205,-46.3980246,high
220000,170,50,2,1,0,1,1,0,0,0,Guaianazes/Sao Paulo,sale,apartment,-23.5446874,-46.4161977,high
